,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
0,/data1/omar/sfxc/frb240114a/p55084_34_wb_60573.92099/dm_opt/p55084_34_64us_500KHz_StokesI_DM52700_cor_Wb.fil,527.0,6.4e-05,0.125,11.297622,28546
1,/data1/omar/sfxc/frb240114a/p55084_34_wb_60573.92099/dm_opt/p55084_34_64us_500KHz_StokesI_DM52705_cor_Wb.fil,527.05,6.4e-05,0.125,12.1818208694458,28546
2,/data1/omar/sfxc/frb240114a/p55084_34_wb_60573.92099/dm_opt/p55084_34_64us_500KHz_StokesI_DM52710_cor_Wb.fil,527.1,6.4e-05,0.125,12.209750175476074,28546
3,/data1/omar/sfxc/frb240114a/p55084_34_wb_60573.92099/dm_opt/p55084_34_64us_500KHz_StokesI_DM52715_cor_Wb.fil,527.15,6.4e-05,0.125,12.526497840881348,28546
4,/data1/omar/sfxc/frb240114a/p55084_34_wb_60573.92099/dm_opt/p55084_34_64us_500KHz_StokesI_DM52720_cor_Wb.fil,527.2,6.4e-05,0.125,12.632853507995604,28546
5,/data1/omar/sfxc/frb240114a/p55084_34_wb_60573.92099/dm_opt/p55084_34_64us_500KHz_StokesI_DM52725_cor_Wb.fil,527.25,6.4e-05,0.125,13.190800666809082,28546
6,/data1/omar/sfxc/frb240114a/p55084_34_wb_60573.92099/dm_opt/p55084_34_64us_500KHz_StokesI_DM52730_cor_Wb.fil,527.3,6.4e-05,0.125,13.14895248413086,28546
7,/data1/omar/sfxc/frb240114a/p55084_34_wb_60573.92099/dm_opt/p55084_34_64us_500KHz_StokesI_DM52735_cor_Wb.fil,527.35,6.4e-05,0.125,13.974228858947754,28546
8,/data1/omar/sfxc/frb240114a/p55084_34_wb_60573.92099/dm_opt/p55084_34_64us_500KHz_StokesI_DM52740_cor_Wb.fil,527.4,6.4e-05,0.125,14.532182693481444,28546
9,/data1/omar/sfxc/frb240114a/p55084_34_wb_60573.92099/dm_opt/p55084_34_64us_500KHz_StokesI_DM52745_cor_Wb.fil,527.45,6.4e-05,0.125,14.167235374450684,28546
10,/data1/omar/sfxc/frb240114a/p55084_34_wb_60573.92099/dm_opt/p55084_34_64us_500KHz_StokesI_DM52750_cor_Wb.fil,527.5,6.4e-05,0.125,15.815109252929688,28546
11,/data1/omar/sfxc/frb240114a/p55084_34_wb_60573.92099/dm_opt/p55084_34_64us_500KHz_StokesI_DM52755_cor_Wb.fil,527.55,6.4e-05,0.125,15.287151336669922,28546
