,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
0,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52650_cor_O8.fil,526.5,6.4e-05,0.125,37.396885,30144
1,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52655_cor_O8.fil,526.55,6.4e-05,0.125,37.673946380615234,30144
2,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52660_cor_O8.fil,526.6,6.4e-05,0.125,37.78031921386719,30144
3,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52665_cor_O8.fil,526.65,6.4e-05,0.125,38.4296875,30144
4,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52670_cor_O8.fil,526.7,6.4e-05,0.125,38.79800033569336,30144
5,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52675_cor_O8.fil,526.75,6.4e-05,0.125,39.45497131347656,30144
6,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52680_cor_O8.fil,526.8,6.4e-05,0.125,39.62955093383789,30144
7,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52685_cor_O8.fil,526.85,6.4e-05,0.125,39.87617111206055,30144
8,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52690_cor_O8.fil,526.9,6.4e-05,0.125,40.32914733886719,30144
9,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52695_cor_O8.fil,526.95,6.4e-05,0.125,40.739524841308594,30143
10,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52700_cor_O8.fil,527.0,6.4e-05,0.125,41.59396362304688,30143
11,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52705_cor_O8.fil,527.05,6.4e-05,0.125,42.11521911621094,30144
12,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52710_cor_O8.fil,527.1,6.4e-05,0.125,43.32634735107422,30143
13,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52715_cor_O8.fil,527.15,6.4e-05,0.125,44.10805892944336,30143
14,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52720_cor_O8.fil,527.2,6.4e-05,0.125,44.731727600097656,30143
15,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52725_cor_O8.fil,527.25,6.4e-05,0.125,45.35633850097656,30143
16,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52730_cor_O8.fil,527.3,6.4e-05,0.125,45.49831771850586,30143
17,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52735_cor_O8.fil,527.35,6.4e-05,0.125,45.771728515625,30143
18,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52740_cor_O8.fil,527.4,6.4e-05,0.125,46.21235275268555,30143
19,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52745_cor_O8.fil,527.45,6.4e-05,0.125,46.51433944702149,30142
20,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52750_cor_O8.fil,527.5,6.4e-05,0.125,47.883209228515625,30142
21,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52755_cor_O8.fil,527.55,6.4e-05,0.125,48.24387741088867,30142
22,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52760_cor_O8.fil,527.6,6.4e-05,0.125,49.39361572265625,30142
23,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52765_cor_O8.fil,527.65,6.4e-05,0.125,49.83502197265625,30142
24,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52770_cor_O8.fil,527.7,6.4e-05,0.125,50.629173278808594,30142
25,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52775_cor_O8.fil,527.75,6.4e-05,0.125,50.74732208251953,30142
26,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52780_cor_O8.fil,527.8,6.4e-05,0.125,50.72116088867188,30142
27,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52785_cor_O8.fil,527.85,6.4e-05,0.125,51.003509521484375,30141
28,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52790_cor_O8.fil,527.9,6.4e-05,0.125,52.10628509521485,30141
29,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52795_cor_O8.fil,527.95,6.4e-05,0.125,53.04098510742188,30141
30,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52800_cor_O8.fil,528.0,6.4e-05,0.125,53.75054550170898,30141
31,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52805_cor_O8.fil,528.05,6.4e-05,0.125,53.83193206787109,30141
32,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52810_cor_O8.fil,528.1,6.4e-05,0.125,54.31700897216797,30141
33,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52815_cor_O8.fil,528.15,6.4e-05,0.125,54.32490921020508,30141
34,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52820_cor_O8.fil,528.2,6.4e-05,0.125,53.77043151855469,30141
35,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52825_cor_O8.fil,528.25,6.4e-05,0.125,53.21377944946289,30141
36,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52830_cor_O8.fil,528.3,6.4e-05,0.125,53.27104187011719,30141
37,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52835_cor_O8.fil,528.35,6.4e-05,0.125,52.81891632080078,30141
38,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52840_cor_O8.fil,528.4,6.4e-05,0.125,52.00022506713867,30141
39,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52845_cor_O8.fil,528.45,6.4e-05,0.125,51.6992073059082,30141
40,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52850_cor_O8.fil,528.5,6.4e-05,0.125,51.45416259765625,30141
41,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52855_cor_O8.fil,528.55,6.4e-05,0.125,50.6811408996582,30141
42,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52860_cor_O8.fil,528.6,6.4e-05,0.125,50.59054946899414,30141
43,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52865_cor_O8.fil,528.65,6.4e-05,0.125,50.04248428344727,30140
44,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52870_cor_O8.fil,528.7,6.4e-05,0.125,50.20406723022461,30141
45,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52875_cor_O8.fil,528.75,6.4e-05,0.125,49.60935974121094,30141
46,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52880_cor_O8.fil,528.8,6.4e-05,0.125,49.2542610168457,30140
47,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52885_cor_O8.fil,528.85,6.4e-05,0.125,49.02731323242188,30140
48,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52890_cor_O8.fil,528.9,6.4e-05,0.125,49.97746276855469,30140
49,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52895_cor_O8.fil,528.95,6.4e-05,0.125,49.33380126953125,30140
50,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52900_cor_O8.fil,529.0,6.4e-05,0.125,49.0242805480957,30140
51,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52905_cor_O8.fil,529.05,6.4e-05,0.125,48.913082122802734,30140
52,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52910_cor_O8.fil,529.1,6.4e-05,0.125,47.94514846801758,30140
53,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52915_cor_O8.fil,529.15,6.4e-05,0.125,46.90641021728516,30140
54,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52920_cor_O8.fil,529.2,6.4e-05,0.125,47.076881408691406,30140
55,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52925_cor_O8.fil,529.25,6.4e-05,0.125,46.397369384765625,30140
56,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52930_cor_O8.fil,529.3,6.4e-05,0.125,45.64670181274414,30140
57,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52935_cor_O8.fil,529.35,6.4e-05,0.125,44.52157974243164,30139
58,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52940_cor_O8.fil,529.4,6.4e-05,0.125,44.16313171386719,30139
59,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52945_cor_O8.fil,529.45,6.4e-05,0.125,44.226322174072266,30139
60,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52950_cor_O8.fil,529.5,6.4e-05,0.125,43.6746940612793,30139
61,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52955_cor_O8.fil,529.55,6.4e-05,0.125,43.334354400634766,30139
62,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52960_cor_O8.fil,529.6,6.4e-05,0.125,42.92463684082031,30139
63,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52965_cor_O8.fil,529.65,6.4e-05,0.125,42.27300643920898,30139
64,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52970_cor_O8.fil,529.7,6.4e-05,0.125,41.764774322509766,30139
65,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52975_cor_O8.fil,529.75,6.4e-05,0.125,41.50751876831055,30140
66,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52980_cor_O8.fil,529.8,6.4e-05,0.125,41.23483657836914,30140
67,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52985_cor_O8.fil,529.85,6.4e-05,0.125,40.72044372558594,30140
68,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52990_cor_O8.fil,529.9,6.4e-05,0.125,40.33663558959961,30140
69,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM52995_cor_O8.fil,529.95,6.4e-05,0.125,40.169166564941406,30139
70,/data1/omar/sfxc/frb240114a/p47024_24_o8_60380.45214/dm_opt/p47024_24_64us_500KHz_StokesI_DM53000_cor_O8.fil,530.0,6.4e-05,0.125,40.12900161743164,30139
