,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
0,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52755_cor_Wb.fil,527.55,6.4e-05,0.5,8.007702748788104,31507
1,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52757_cor_Wb.fil,527.57,6.4e-05,0.5,9.570286012622184,31503
2,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52759_cor_Wb.fil,527.59,6.4e-05,0.5,10.18657390843322,31501
3,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52761_cor_Wb.fil,527.61,6.4e-05,0.5,9.016320752210287,31502
4,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52763_cor_Wb.fil,527.63,6.4e-05,0.5,9.178739744593797,31499
5,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52765_cor_Wb.fil,527.65,6.4e-05,0.5,11.002714951739678,31500
6,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52767_cor_Wb.fil,527.67,6.4e-05,0.5,13.919452433450852,31497
7,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52769_cor_Wb.fil,527.69,6.4e-05,0.5,10.49920045971086,31495
8,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52771_cor_Wb.fil,527.71,6.4e-05,0.5,10.393837057471494,31494
9,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52773_cor_Wb.fil,527.73,6.4e-05,0.5,10.778884308655869,31499
10,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52775_cor_Wb.fil,527.75,6.4e-05,0.5,12.59222400563628,31495
11,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52777_cor_Wb.fil,527.77,6.4e-05,0.5,11.617360351528816,31493
12,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52779_cor_Wb.fil,527.79,6.4e-05,0.5,11.136451936485724,31493
13,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52781_cor_Wb.fil,527.81,6.4e-05,0.5,9.365530505038528,31493
14,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52783_cor_Wb.fil,527.83,6.4e-05,0.5,8.156605831685305,31494
15,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52785_cor_Wb.fil,527.85,6.4e-05,0.5,9.118048664565338,31494
16,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52787_cor_Wb.fil,527.87,6.4e-05,0.5,5.95099508525488,31493
17,/data1/omar/sfxc/frb240114a/p47030_21_wb_60386.37678/dm_opt/p47030_21_64us_500KHz_StokesI_DM52789_cor_Wb.fil,527.89,6.4e-05,0.5,5.530920362836751,31493
