,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
0,/data1/omar/sfxc/frb240114a/p47064_38_o8_60431.43777/dm_opt/p47064_38_64us_500KHz_StokesI_DM52700_cor_O8.fil,527.0,6.4e-05,0.125,74.60201,27221
1,/data1/omar/sfxc/frb240114a/p47064_38_o8_60431.43777/dm_opt/p47064_38_64us_500KHz_StokesI_DM52705_cor_O8.fil,527.05,6.4e-05,0.125,76.47816467285156,27220
2,/data1/omar/sfxc/frb240114a/p47064_38_o8_60431.43777/dm_opt/p47064_38_64us_500KHz_StokesI_DM52710_cor_O8.fil,527.1,6.4e-05,0.125,78.258544921875,27220
3,/data1/omar/sfxc/frb240114a/p47064_38_o8_60431.43777/dm_opt/p47064_38_64us_500KHz_StokesI_DM52715_cor_O8.fil,527.15,6.4e-05,0.125,80.42908477783203,27220
4,/data1/omar/sfxc/frb240114a/p47064_38_o8_60431.43777/dm_opt/p47064_38_64us_500KHz_StokesI_DM52720_cor_O8.fil,527.2,6.4e-05,0.125,81.89606475830078,27220
5,/data1/omar/sfxc/frb240114a/p47064_38_o8_60431.43777/dm_opt/p47064_38_64us_500KHz_StokesI_DM52725_cor_O8.fil,527.25,6.4e-05,0.125,83.95947265625,27220
6,/data1/omar/sfxc/frb240114a/p47064_38_o8_60431.43777/dm_opt/p47064_38_64us_500KHz_StokesI_DM52730_cor_O8.fil,527.3,6.4e-05,0.125,85.03953552246094,27220
7,/data1/omar/sfxc/frb240114a/p47064_38_o8_60431.43777/dm_opt/p47064_38_64us_500KHz_StokesI_DM52735_cor_O8.fil,527.35,6.4e-05,0.125,85.60196685791016,27220
8,/data1/omar/sfxc/frb240114a/p47064_38_o8_60431.43777/dm_opt/p47064_38_64us_500KHz_StokesI_DM52740_cor_O8.fil,527.4,6.4e-05,0.125,86.23928833007812,27220
9,/data1/omar/sfxc/frb240114a/p47064_38_o8_60431.43777/dm_opt/p47064_38_64us_500KHz_StokesI_DM52745_cor_O8.fil,527.45,6.4e-05,0.125,86.89109802246094,27220
10,/data1/omar/sfxc/frb240114a/p47064_38_o8_60431.43777/dm_opt/p47064_38_64us_500KHz_StokesI_DM52750_cor_O8.fil,527.5,6.4e-05,0.125,87.2652359008789,27219
11,/data1/omar/sfxc/frb240114a/p47064_38_o8_60431.43777/dm_opt/p47064_38_64us_500KHz_StokesI_DM52755_cor_O8.fil,527.55,6.4e-05,0.125,89.50569915771484,27219
