,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
0,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52720_cor_Tr.fil,527.2,6.4e-05,0.125,24.494212904070164,18131
1,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52725_cor_Tr.fil,527.25,6.4e-05,0.125,24.832383501125506,18131
2,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52730_cor_Tr.fil,527.3,6.4e-05,0.125,24.44841226587269,18132
3,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52735_cor_Tr.fil,527.35,6.4e-05,0.125,24.86310549971758,18131
4,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52740_cor_Tr.fil,527.4,6.4e-05,0.125,25.58550613132369,18130
5,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52745_cor_Tr.fil,527.45,6.4e-05,0.125,25.52163192399648,18130
6,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52750_cor_Tr.fil,527.5,6.4e-05,0.125,26.12491433616661,18130
7,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52755_cor_Tr.fil,527.55,6.4e-05,0.125,26.164861742145128,18130
8,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52760_cor_Tr.fil,527.6,6.4e-05,0.125,25.87971306453963,18131
9,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52765_cor_Tr.fil,527.65,6.4e-05,0.125,26.74140132539281,18131
10,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52770_cor_Tr.fil,527.7,6.4e-05,0.125,27.466589371748004,18130
11,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52775_cor_Tr.fil,527.75,6.4e-05,0.125,27.856517316947585,18130
12,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52780_cor_Tr.fil,527.8,6.4e-05,0.125,28.240861888594445,18130
13,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52785_cor_Tr.fil,527.85,6.4e-05,0.125,27.876347453293963,18130
14,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52790_cor_Tr.fil,527.9,6.4e-05,0.125,28.813707788298885,18130
15,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52795_cor_Tr.fil,527.95,6.4e-05,0.125,29.960235693491107,18130
16,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52800_cor_Tr.fil,528.0,6.4e-05,0.125,29.71451270803913,18130
17,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52805_cor_Tr.fil,528.05,6.4e-05,0.125,28.76048349077764,18130
18,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52810_cor_Tr.fil,528.1,6.4e-05,0.125,29.423558655990306,18129
19,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52815_cor_Tr.fil,528.15,6.4e-05,0.125,29.155544895453463,18130
20,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52820_cor_Tr.fil,528.2,6.4e-05,0.125,28.93796216467634,18129
21,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52825_cor_Tr.fil,528.25,6.4e-05,0.125,28.687768700089844,18129
22,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52830_cor_Tr.fil,528.3,6.4e-05,0.125,30.664254239249704,18128
23,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52835_cor_Tr.fil,528.35,6.4e-05,0.125,30.22210623769177,18128
24,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52840_cor_Tr.fil,528.4,6.4e-05,0.125,29.89798441438692,18128
25,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52845_cor_Tr.fil,528.45,6.4e-05,0.125,29.85778107213697,18128
26,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52850_cor_Tr.fil,528.5,6.4e-05,0.125,30.56983591345617,18128
27,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52855_cor_Tr.fil,528.55,6.4e-05,0.125,30.80190754061843,18128
28,/data1/omar/sfxc/frb240114a/rn1l70_7_tr_60698.53843/dm_opt/rn1l70_7_64us_500KHz_StokesI_DM52860_cor_Tr.fil,528.6,6.4e-05,0.125,30.48000624163599,18128
