,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
0,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52750_cor_Wb.fil,527.5,6.4e-05,0.125,17.255594,28407
1,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52752_cor_Wb.fil,527.52,6.4e-05,0.125,17.128299713134766,28407
2,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52754_cor_Wb.fil,527.54,6.4e-05,0.125,17.071426391601562,28407
3,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52756_cor_Wb.fil,527.56,6.4e-05,0.125,17.54206657409668,28407
4,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52758_cor_Wb.fil,527.58,6.4e-05,0.125,18.00457763671875,28407
5,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52760_cor_Wb.fil,527.6,6.4e-05,0.125,18.33064079284668,28407
6,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52762_cor_Wb.fil,527.62,6.4e-05,0.125,18.041616439819336,28407
7,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52764_cor_Wb.fil,527.64,6.4e-05,0.125,18.19344711303711,28407
8,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52766_cor_Wb.fil,527.66,6.4e-05,0.125,18.243396759033203,28407
9,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52768_cor_Wb.fil,527.68,6.4e-05,0.125,17.70779037475586,28407
10,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52770_cor_Wb.fil,527.7,6.4e-05,0.125,17.768808364868164,28407
11,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52772_cor_Wb.fil,527.72,6.4e-05,0.125,17.32879638671875,28407
12,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52774_cor_Wb.fil,527.74,6.4e-05,0.125,17.48662757873535,28407
13,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52776_cor_Wb.fil,527.76,6.4e-05,0.125,17.76573371887207,28407
14,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52778_cor_Wb.fil,527.78,6.4e-05,0.125,17.581436157226562,28407
15,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52780_cor_Wb.fil,527.8,6.4e-05,0.125,18.032081604003903,28406
16,/data1/omar/sfxc/frb240114a/p55173_40_wb_60673.60990/dm_opt/p55173_40_64us_500KHz_StokesI_DM52782_cor_Wb.fil,527.82,6.4e-05,0.125,18.407289505004883,28406
