,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
0,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52750_cor_Wb.fil,527.5,8e-06,0.5,30.930828,134886
1,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52755_cor_Wb.fil,527.55,8e-06,0.5,32.425472259521484,134882
2,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52760_cor_Wb.fil,527.6,8e-06,0.5,33.865604400634766,134876
3,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52765_cor_Wb.fil,527.65,8e-06,0.5,34.53275680541992,134884
4,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52770_cor_Wb.fil,527.7,8e-06,0.5,36.77390670776367,134876
5,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52775_cor_Wb.fil,527.75,8e-06,0.5,39.08536529541016,134879
6,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52780_cor_Wb.fil,527.8,8e-06,0.5,40.00942993164063,134878
7,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52785_cor_Wb.fil,527.85,8e-06,0.5,43.76841354370117,134870
8,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52790_cor_Wb.fil,527.9,8e-06,0.5,48.561893463134766,134874
9,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52795_cor_Wb.fil,527.95,8e-06,0.5,49.61272048950195,134873
10,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52800_cor_Wb.fil,528.0,8e-06,0.5,53.24317169189453,134872
11,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52805_cor_Wb.fil,528.05,8e-06,0.5,59.02861022949219,134869
12,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52810_cor_Wb.fil,528.1,8e-06,0.5,64.96338653564453,134867
13,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52815_cor_Wb.fil,528.15,8e-06,0.5,64.63005828857422,134868
14,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52820_cor_Wb.fil,528.2,8e-06,0.5,71.60899353027344,134863
15,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52825_cor_Wb.fil,528.25,8e-06,0.5,75.22308349609375,134863
16,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52830_cor_Wb.fil,528.3,8e-06,0.5,78.37069702148438,134860
17,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52835_cor_Wb.fil,528.35,8e-06,0.5,75.38401794433594,134858
18,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52840_cor_Wb.fil,528.4,8e-06,0.5,72.3230209350586,134858
19,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52845_cor_Wb.fil,528.45,8e-06,0.5,76.38453674316406,134853
20,/data1/omar/sfxc/frb240114a/p55097_41/dm_opt/p55097_41_8us_500KHz_StokesI_DM52850_cor_Wb.fil,528.5,8e-06,0.5,77.52487182617188,134852
