,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
0,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52750_cor_Wb.fil,527.5,8e-06,0.5,30.81552,134886
1,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52751_cor_Wb.fil,527.51,8e-06,0.5,31.679344177246094,134889
2,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52752_cor_Wb.fil,527.52,8e-06,0.5,30.907691955566406,134883
3,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52753_cor_Wb.fil,527.53,8e-06,0.5,30.58255195617676,134885
4,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52754_cor_Wb.fil,527.54,8e-06,0.5,30.3835506439209,134882
5,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52755_cor_Wb.fil,527.55,8e-06,0.5,32.44438171386719,134882
6,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52756_cor_Wb.fil,527.56,8e-06,0.5,30.70350456237793,134882
7,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52757_cor_Wb.fil,527.57,8e-06,0.5,32.270511627197266,134881
8,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52758_cor_Wb.fil,527.58,8e-06,0.5,32.64767837524414,134881
9,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52759_cor_Wb.fil,527.59,8e-06,0.5,32.587432861328125,134885
10,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52760_cor_Wb.fil,527.6,8e-06,0.5,33.76725006103516,134876
11,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52761_cor_Wb.fil,527.61,8e-06,0.5,34.14474868774414,134884
12,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52762_cor_Wb.fil,527.62,8e-06,0.5,33.60712814331055,134884
13,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52763_cor_Wb.fil,527.63,8e-06,0.5,33.13924026489258,134884
14,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52764_cor_Wb.fil,527.64,8e-06,0.5,35.078086853027344,134884
15,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52765_cor_Wb.fil,527.65,8e-06,0.5,34.48966217041016,134884
16,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52766_cor_Wb.fil,527.66,8e-06,0.5,34.82110977172852,134882
17,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52767_cor_Wb.fil,527.67,8e-06,0.5,35.94539260864258,134882
18,/data1/omar/sfxc/frb240114a/p55097_41_wb_60586.95300/dm_opt/p55097_41_8us_500KHz_StokesI_DM52768_cor_Wb.fil,527.68,8e-06,0.5,36.459171295166016,134882
