,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
0,/data1/omar/sfxc/frb240114a/p55092_32_wb_60581.87251/dm_opt/p55092_32_64us_500KHz_StokesI_DM52770_cor_Wb.fil,527.7,6.4e-05,0.125,8.033229420067647,28920
1,/data1/omar/sfxc/frb240114a/p55092_32_wb_60581.87251/dm_opt/p55092_32_64us_500KHz_StokesI_DM52772_cor_Wb.fil,527.72,6.4e-05,0.125,8.03723986849522,28920
2,/data1/omar/sfxc/frb240114a/p55092_32_wb_60581.87251/dm_opt/p55092_32_64us_500KHz_StokesI_DM52774_cor_Wb.fil,527.74,6.4e-05,0.125,7.855532755937579,28920
3,/data1/omar/sfxc/frb240114a/p55092_32_wb_60581.87251/dm_opt/p55092_32_64us_500KHz_StokesI_DM52776_cor_Wb.fil,527.76,6.4e-05,0.125,7.513112565129415,28920
4,/data1/omar/sfxc/frb240114a/p55092_32_wb_60581.87251/dm_opt/p55092_32_64us_500KHz_StokesI_DM52778_cor_Wb.fil,527.78,6.4e-05,0.125,7.282530262411689,28920
5,/data1/omar/sfxc/frb240114a/p55092_32_wb_60581.87251/dm_opt/p55092_32_64us_500KHz_StokesI_DM52780_cor_Wb.fil,527.8,6.4e-05,0.125,7.583335860027613,28920
6,/data1/omar/sfxc/frb240114a/p55092_32_wb_60581.87251/dm_opt/p55092_32_64us_500KHz_StokesI_DM52782_cor_Wb.fil,527.82,6.4e-05,0.125,7.4985081015195965,28919
7,/data1/omar/sfxc/frb240114a/p55092_32_wb_60581.87251/dm_opt/p55092_32_64us_500KHz_StokesI_DM52784_cor_Wb.fil,527.84,6.4e-05,0.125,7.662425656001686,28919
8,/data1/omar/sfxc/frb240114a/p55092_32_wb_60581.87251/dm_opt/p55092_32_64us_500KHz_StokesI_DM52786_cor_Wb.fil,527.86,6.4e-05,0.125,8.094035149775637,28919
9,/data1/omar/sfxc/frb240114a/p55092_32_wb_60581.87251/dm_opt/p55092_32_64us_500KHz_StokesI_DM52788_cor_Wb.fil,527.88,6.4e-05,0.125,8.795944366228609,28919
