,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
0,/data1/omar/sfxc/frb240114a/rn1l10_11_tr_60380.43195/dm_opt/rn1l10_11_32us_500KHz_StokesI_DM52740_cor_Tr.fil,527.4,3.2e-05,0.5,74.69886056959564,43171
1,/data1/omar/sfxc/frb240114a/rn1l10_11_tr_60380.43195/dm_opt/rn1l10_11_32us_500KHz_StokesI_DM52742_cor_Tr.fil,527.42,3.2e-05,0.5,76.16454921827474,43171
2,/data1/omar/sfxc/frb240114a/rn1l10_11_tr_60380.43195/dm_opt/rn1l10_11_32us_500KHz_StokesI_DM52744_cor_Tr.fil,527.44,3.2e-05,0.5,76.82294990375894,43171
3,/data1/omar/sfxc/frb240114a/rn1l10_11_tr_60380.43195/dm_opt/rn1l10_11_32us_500KHz_StokesI_DM52746_cor_Tr.fil,527.46,3.2e-05,0.5,79.07414619224734,43171
4,/data1/omar/sfxc/frb240114a/rn1l10_11_tr_60380.43195/dm_opt/rn1l10_11_32us_500KHz_StokesI_DM52748_cor_Tr.fil,527.48,3.2e-05,0.5,79.15209800163204,43171
5,/data1/omar/sfxc/frb240114a/rn1l10_11_tr_60380.43195/dm_opt/rn1l10_11_32us_500KHz_StokesI_DM52750_cor_Tr.fil,527.5,3.2e-05,0.5,80.17898016178023,43171
6,/data1/omar/sfxc/frb240114a/rn1l10_11_tr_60380.43195/dm_opt/rn1l10_11_32us_500KHz_StokesI_DM52752_cor_Tr.fil,527.52,3.2e-05,0.5,80.59760328379194,43171
7,/data1/omar/sfxc/frb240114a/rn1l10_11_tr_60380.43195/dm_opt/rn1l10_11_32us_500KHz_StokesI_DM52754_cor_Tr.fil,527.54,3.2e-05,0.5,79.48440454114242,43171
8,/data1/omar/sfxc/frb240114a/rn1l10_11_tr_60380.43195/dm_opt/rn1l10_11_32us_500KHz_StokesI_DM52756_cor_Tr.fil,527.56,3.2e-05,0.5,82.66806693338047,43171
9,/data1/omar/sfxc/frb240114a/rn1l10_11_tr_60380.43195/dm_opt/rn1l10_11_32us_500KHz_StokesI_DM52758_cor_Tr.fil,527.58,3.2e-05,0.5,82.47955677707515,43171
10,/data1/omar/sfxc/frb240114a/rn1l10_11_tr_60380.43195/dm_opt/rn1l10_11_32us_500KHz_StokesI_DM52760_cor_Tr.fil,527.6,3.2e-05,0.5,79.91084039718434,43171
11,/data1/omar/sfxc/frb240114a/rn1l10_11_tr_60380.43195/dm_opt/rn1l10_11_32us_500KHz_StokesI_DM52762_cor_Tr.fil,527.62,3.2e-05,0.5,83.38177493347942,43171
