,experiment,dish,scan,component,src,t0_ms,f0_MHz,toa_loc,terr_ms,ferr_MHz,gauss2d_twidth_ms,gauss2d_fwidth_MHz,begin_acf_range,end_acf_range,twidth_sigma_ms,fwidth_sigma_MHz,twidtherr_ms,fwidtherr_MHz,off_range_t0,off_range_t1,fluence_jyms,peak_snr,peak_flux_jy,fluence_tot_jyms,scint_bw_MHz,scint_bw_err_MHz,energy_iso_erg_per_hz,spectral_lum_erg_per_s_per_hz,id,sefd_jy,distance_Mpc,dm,toa_mjd_utc,ref_freq_MHz,toa_bary_tdb_inf_freq
0,p55020,wb,no0037,0,sfxc,1056.0506201480985,1271.0,wb,0,0,5.855330373612075,0,1046.016,1064.96,6.668833318168778,-47.553206011520615,0.0265568150356221,0.1906164509436256,4776,7842,67.79866776209134,6.069216326161044,7.054672172639687,0,0.5386754636645298,0.104688387913195,3.078819949212195e+31,1.62522167927164e+33,B133-wb,0,0,0,60506.1007383813,1334.75,60506.106182591066
0,p55182,wb,no0032,0,sfxc,1029.886493569199,1271.0,wb,0,0,1.7670100865123008,0,1024.0,1034.24,-3.03895239413008,54.54749219933181,0.0688724586290459,1.2820125060822345,4520,7760,17.232027002255705,6.358856580311545,3.695670590415884,0,1.583500101131384,0.3615527882889607,7.825273010684828e+30,7.641868174496903e+32,B150-wb,0,0,0,60682.49802062725,1334.75,60682.49458644465
0,p55192,wb,no0044,0,sfxc,1056.074338816593,1271.0,wb,0,0,1.0358005562596633,0,1053.44,1057.536,1.622801477456893,50.04798304324663,0.0041547923890692,0.1274675804358384,302,2802,25.158969911786507,7.672252281952733,12.611945709017212,0,0.4981442505812827,0.1025648348291189,1.1424994180984232e+31,2.789305219966854e+33,B159-wb,0,0,0,60693.57456482895,1334.75,60693.57055100274
0,p55195,wb,no0044,0,sfxc,1029.181398443288,1271.0,wb,0,0,1.0753038404459754,0,1021.952,1033.216,-2.743193213077461,56.5285334114053,0.0809510151253051,1.751986413461933,4556,7912,13.7723744727317,4.646351303219118,3.818926191925626,0,0.2329599289330134,0.1536220220789357,6.25420272614501e+30,5.5523816815918055e+32,B161-wb,0,0,0,60696.574916477286,1334.75,60696.57077607865
0,p55289,wb,no0090,0,sfxc,1010.0924298382732,1271.0,wb,0,0,0.2858602410479656,0,1008.64,1011.456,-0.5410873264046818,-41.07068145191143,0.0029355819619775,0.2238969149101196,2627,3703,17.65095338829087,15.116356924075156,24.84885348374377,0,0.6333762127072283,0.1302712701944101,8.015512576910878e+30,2.846417818505284e+33,B170-wb,0,0,0,60805.35929811844,1334.75,60805.35948567218
0,p55290,wb,no0087,0,sfxc,1031.0884579987244,1271.0,wb,0,0,0.8297738907366732,0,1028.864,1033.472,1.0158948452439982,49.69286082366018,0.0057532546607511,0.2863862411089761,4546,7902,23.23551004691945,9.814961128761595,16.13421357157845,0,0.1900006153664833,0.1301985163294149,1.0551527666237632e+31,2.2898280525689305e+33,B171-wb,0,0,0,60806.32775458942,1334.75,60806.32803204863
0,p55291,wb,no0041,0,sfxc,1015.8894480649328,1271.0,wb,0,0,1.056737581457281,0,1009.664,1019.904,-1.619721469707719,-30.163238863403546,0.0282850570760145,1.1066117606617984,280,2488,10.851386342478987,5.426503375904723,3.1538011090259634,0,0.3314120044899439,0.1483050603209992,4.927746495708208e+30,4.812252437215048e+32,B172-wb,0,0,0,60807.26702860342,1334.75,60807.26739339015
0,p55298,wb,no0073,0,sfxc,1062.7802012903228,1271.0,wb,0,0,2.188640775328855,0,1056.768,1069.056,-2.8173218919923664,51.95476006271528,0.0381320162348451,5.783972694241029,456,3536,27.84430502934863,9.00740389562081,5.23496594908457,0,0.5496926559573262,0.1404423813602447,1.264443751271487e+31,1.0290069590425513e+33,B175-wb,0,0,0,60814.15614807,1334.75,60814.15715505397
0,p55300,wb,no0066,0,sfxc,1069.5669429677423,1271.0,wb,0,0,1.6213470075566745,0,1060.864,1077.248,5.582354562991018,54.132356938472775,0.0652980578130536,0.6521956835263119,4536,7048,28.740981668779497,7.892169736984404,4.586808842622856,0,0.3877427185807416,0.1156554080925982,1.3051629278659263e+31,7.96608232340043e+32,B178-wb,0,0,0,60817.07128289574,1334.75,60817.07256126913
0,p55300-2,wb,no0066,0,sfxc,1057.576426688866,1271.0,wb,0,0,2.182133013250327,0,1050.624,1062.912,4.146829400900242,53.17167899347811,0.0599798310360636,0.7873103210348329,544,3392,21.067537208074167,8.030683862664636,4.667311142709096,0,0.2571854768578929,0.1412285478666015,9.567024836623152e+30,7.785664743345663e+32,B179-wb,0,0,0,60817.07128289285,1334.75,60817.07256126624
