,experiment,dish,scan,component,src,t0_ms,f0_MHz,toa_loc,terr_ms,ferr_MHz,gauss2d_twidth_ms,gauss2d_fwidth_MHz,begin_acf_range,end_acf_range,twidth_sigma_ms,fwidth_sigma_MHz,twidtherr_ms,fwidtherr_MHz,off_range_t0,off_range_t1,fluence_jyms,peak_snr,peak_flux_jy,fluence_tot_jyms,scint_bw_MHz,scint_bw_err_MHz,energy_iso_erg_per_hz,spectral_lum_erg_per_s_per_hz,id,sefd_jy,distance_Mpc,dm,toa_mjd_utc,ref_freq_MHz,toa_bary_tdb_inf_freq
0,p47025-2,o8,no0026,0,spc,514.4467403787721,1424.0,0,0,0,0.0,0,512.0,518.144,-1.494466306004816,54.44245279140018,0.0369895369861656,1.397825412576888,4308,7884,9.649049737185347,4.878316442103815,4.185299980705193,0,0.3707857352971369,0.1510561232768256,4.381750822307096e+30,7.131755895682123e+32,B86-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0027.ds.pazi,0,sfxc,265.9223831841831,1424.0,coe,0,0,1.6568805099437245,0,262.4,269.824,2.054522517116532,54.04422747257864,0.0138482145604909,0.3770815977439355,4644,7824,20.356875618033968,5.692264843340498,6.906479375117781,0,0.4609461576982387,0.1362258815642625,9.244304766631158e+30,1.2451919136087228e+33,B87-o8,0,0,0,60381.44972434128,1480,60381.445614517455
0,p47025,o8,no0027,0,scale,1029.5167826847037,1424.0,0,0,0,0.0,0,1024.0,1032.704,2.2277081362449125,51.41615125339501,0.0153606745154987,0.3628688603279366,8856,15976,23.67021698194578,7.415895090687346,6.36238873560654,0,0.7641938293396089,0.1745432888841894,1.0748933371658922e+31,1.234941793618902e+33,B87-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0027,0,spc,1029.5167826847037,1424.0,0,0,0,0.0,0,1024.0,1032.704,-2.154504507715328,52.07911769107603,0.0157644029172361,0.3910582766141457,8856,15976,22.92355410173256,7.353102165096902,6.308516209422328,0,0.7062649694873632,0.1663417851571541,1.0409864678007972e+31,1.1959862911314308e+33,B87-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0029.ds.pazi,0,sfxc,277.5875481706555,1424.0,coe,0,0,1.415800290206651,0,275.456,279.552,-1.3196108079500313,52.87372961419861,0.0197828622654408,0.8126622520846892,4688,7780,10.44858756663906,4.126500114060336,5.006722054143556,0,0.6304857191401082,0.1286692647659241,4.7448306733905846e+30,1.1584059261207482e+33,B88-o8,0,0,0,60381.471980701695,1480,60381.46787178535
0,p47025,o8,no0029,0,scale,990.5424049947972,1424.0,0,0,0,0.0,0,986.624,993.28,2.092744574818441,60.03433290270135,0.0249319682373531,0.7669777388559699,8448,15716,14.977269128351676,6.989890779995298,5.996902844217575,0,0.5278377153028311,0.1220698172303118,6.801360041306319e+30,1.0218389485135696e+33,B88-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0029,0,spc,990.5424049947972,1424.0,0,0,0,0.0,0,986.624,993.28,2.033320881327436,60.10053655977764,0.0259752034821498,0.8245312991814532,8448,15716,14.646775184118754,6.97718086059237,5.985998503332116,0,0.4562770315350417,0.111118142671573,6.651278722279709e+30,9.992906734194274e+32,B88-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0030.ds.pazi,0,sfxc,262.2012572903227,1424.0,coe,0,0,0.5613697850230338,0,260.096,263.68,0.7629720611259497,49.70719203264291,0.0319940810655755,2.1219731096599093,4392,7816,4.752583197685583,4.748483012759965,4.073910763589675,0,1.0506945585947404e-05,1542.5140140661472,2.158205823552558e+30,6.0217796416087e+32,B89-o8,0,0,0,60381.48761196116,1480,60381.48350368261
0,p47025,o8,no0030,0,scale,965.089721939646,1424.0,0,0,0,0.0,0,962.56,967.68,0.7302052224239264,54.5463101649723,0.0352162626528406,3.080892369218008,8416,15912,4.751746940876292,5.577096501975396,3.3833722625360405,0,0.2045440370796775,0.1805487576190601,2.157826069166212e+30,4.2145040413402574e+32,B89-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0030,0,spc,965.089721939646,1424.0,0,0,0,0.0,0,962.56,967.68,0.7129707468435689,54.631721247279984,0.0352757230097491,3.1995856470165207,8416,15912,4.66520157377731,5.599539462452315,3.396987391831347,0,-0.1756969668014935,0.2021076552307306,2.1185247655371711e+30,4.137743682689788e+32,B89-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0034.ds.pazi,0,sfxc,265.0923463851499,1424.0,coe,0,0,0.6183561400862359,0,263.808,266.496,0.6381958208169949,51.71136274133686,0.004778126347844,0.3967796353542532,4384,7828,11.1696983924575,5.683494261088847,9.7521875440351,0,0.3593340742391815,0.0955579219493871,5.072295868416743e+30,1.8870148320002763e+33,B90-o8,0,0,0,60381.52856673495,1480,60381.52446012916
0,p47025,o8,no0034,0,scale,1064.9302423768786,1424.0,0,0,0,0.0,0,1063.424,1066.752,-0.8108665446362175,51.139144618783874,0.0067873938849838,0.4377377154087826,8800,15340,13.627694609082088,8.697843952637252,10.55317725371844,0,0.4546949906913826,0.1264743798196303,6.188501840691506e+30,1.859525793477015e+33,B90-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0034,0,spc,1064.9302423768786,1424.0,0,0,0,0.0,0,1063.424,1066.752,-0.7869468339973122,51.07052880596768,0.0068624329069518,0.4553206315434392,8800,15340,13.23695176376441,8.61228833115568,10.449371799922812,0,0.4316031345786145,0.1258543846625198,6.011060763029408e+30,1.806208161967972e+33,B90-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0036.ds.pazi,0,sfxc,284.17216566077,1424.0,coe,0,0,2.306573781415802,0,282.88,284.416,-0.5474265223520542,59.47472115759096,0.0264918554036436,3.032528086271004,4848,7708,3.58873727369698,3.802345118128025,4.613421697367802,0,0.2442243576023633,0.1243225094573639,1.629689236595528e+30,1.06099559674188e+33,B91-o8,0,0,0,60381.545548173424,1480,60381.54144226194
0,p47025,o8,no0036,0,scale,231.0598854193549,1424.0,0,0,0,0.0,0,229.888,232.448,-1.384883359572146,55.81790880644826,0.0755496528505741,2.4558302281679496,2044,3844,5.2632108735047565,4.275247494985344,3.667903357773054,0,-0.1533546399337537,0.1920698245321327,2.3900880605971865e+30,9.33628148670776e+32,B91-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0036,0,spc,231.0598854193549,1424.0,0,0,0,0.0,0,229.888,232.448,-1.3958177014073931,55.32366891928652,0.0847980525648755,2.6853402313125385,2044,3844,5.066719672956293,4.202563959349289,3.605545287339236,0,-0.1419519818566632,0.2083574228546154,2.300859017009472e+30,8.987730535193251e+32,B91-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0042.ds.pazi,0,sfxc,263.09569132154,1424.0,coe,0,0,1.488181924091847,0,261.37600000000003,264.192,-1.1264610991769604,61.338568560711884,0.0276562041445496,1.5897911800115776,4440,7708,6.540893686868266,3.701614631983564,4.491204435144628,0,0.3132005784244105,0.0930528086638608,2.970299363325562e+30,1.0547938079991344e+33,B92-o8,0,0,0,60381.61002050684,1480,60381.605917235305
0,p47025,o8,no0042,0,scale,1034.2505856399584,1424.0,0,0,0,0.0,0,1030.656,1037.312,-1.9729302991727813,56.81178185473997,0.0473288635218592,1.433010146276808,8856,10804,9.131232520968608,4.739894620063332,4.066542442937641,0,0.3027290007503762,0.132561285040245,4.146603727539988e+30,6.229873388731954e+32,B92-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0042,0,spc,1034.2505856399584,1424.0,0,0,0,0.0,0,1030.656,1037.312,-1.933009219473776,56.95244461514283,0.0486150820284817,1.5077379791945724,8856,10804,9.182477313586489,4.765550350093952,4.088553505089204,0,0.274631756493967,0.1359846051968093,4.169874611026785e+30,6.2648356535859154e+32,B92-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0004.ds.pazi,0,sfxc,270.0896665972945,1424.0,coe,0,0,0.520246341929622,0,268.16,271.232,0.6743559185217084,-49.04902510241173,0.0031085566804451,0.2296574104822432,4690,7756,17.38501751935905,8.809071502197575,15.115299397133114,0,4.614938914425038,0.6820391687280899,7.89474786493284e+30,2.5699049039494924e+33,B75-o8,0,0,0,60381.20674474938,1480,60381.20262506598
0,p47025,o8,no0004,0,scale,986.9790538855356,1424.0,0,0,0,0.0,0,983.808,990.208,-0.9413234769429312,50.36135500981064,0.0052680474648437,0.2874336381908017,8364,15630,19.894751356236192,11.964220902251236,14.516303646240663,0,3.7990472785268494,0.6188409624324834,9.034448519716304e+30,1.4116325812056727e+33,B75-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0004,0,spc,986.9790538855356,1424.0,0,0,0,0.0,0,983.808,990.208,0.896851115334808,50.34836070633585,0.0051535283050814,0.2950397018274656,8364,15630,19.32298552052537,11.922426765177146,14.465594420010486,0,3.831837646865964,0.6439305657421769,8.7748027007982e+30,1.3710629219997187e+33,B75-o8,0,0,0,0.0,0,0.0
0,p47025,o8,no0005.ds.pazi,0,sfxc,233.7910693694068,1424.0,coe,0,0,2.2949125942180406,0,230.912,238.08,-1.3796683382015056,64.1630719242828,0.0581079422079439,3.0279825222899635,460,3424,17.699215739684437,3.935868301689113,4.775426652995191,0,-2.040565345516035e-07,497.7526040884064,8.037429097569929e+30,1.1212931218708048e+33,B76-o8,0,0,0,60381.21915780733,1480,60381.2150386255
0,p47025,o8,no0005,0,scale,1032.0966752965662,1424.0,0,0,0,0.0,0,1026.048,1037.312,3.004780918915977,56.94109752485426,0.0273607858578974,0.5455744070544482,8712,15568,20.11486352345137,5.330200432800947,4.572989069757002,0,0.2168047381680145,0.1138801841310286,9.134404131508624e+30,8.109378667887629e+32,B76-o8,0,0,0,0.0,0,0.0
