,experiment,dish,scan,component,src,t0_ms,f0_MHz,toa_loc,terr_ms,ferr_MHz,gauss2d_twidth_ms,gauss2d_fwidth_MHz,begin_acf_range,end_acf_range,twidth_sigma_ms,fwidth_sigma_MHz,twidtherr_ms,fwidtherr_MHz,off_range_t0,off_range_t1,fluence_jyms,peak_snr,peak_flux_jy,fluence_tot_jyms,scint_bw_MHz,scint_bw_err_MHz,energy_iso_erg_per_hz,spectral_lum_erg_per_s_per_hz,id,sefd_jy,distance_Mpc,dm,toa_mjd_utc,ref_freq_MHz,toa_bary_tdb_inf_freq
0,stocke,60375,3037769.ds.pazi,0,sfxc,454.1467411434952,1381.46484375,st,0,0,1.4880083369656854,0,451.3245866666667,456.13056,-1.870329406676492,25.667498920908194,0.0284821384337429,0.3846476654170294,2352,3950,17.267653212858836,4.34601668035362,5.722145574406552,0,0.206249966348009,0.1758598117782618,7.841451306149962e+30,1.6316052466964644e+33,B24-st,0,0,0,60375.30377693309,1430.390625,60375.29944030687
0,stocke,60375,4292868.ds.pazi,0,sfxc,448.2104770020117,1381.46484375,st,0,0,1.87283990522025,0,443.46026666666666,452.1984,-2.455380547614737,-31.150771009492736,0.0272055312567618,0.347178353876541,208,1734,37.030369258318416,7.242114903272404,9.535268451784235,0,4.082723670420434,0.4328010351845939,1.681594098563567e+31,1.9244317229044727e+33,B30-st,0,0,0,60375.42928683707,1430.390625,60375.42495423344
0,stocke,60375,4311251.ds.pazi,0,sfxc,443.58047166559913,1381.46484375,st,0,0,4.092143743916108,0,441.71264,445.20789333333335,1.0075815435989917,32.158315070745566,0.0196532363692649,0.630863618349835,2300,4014,11.942718269830458,6.338911933398329,8.346074010764447,0,0.3605237752014528,0.1219844155726359,5.423333594990505e+30,1.5516281876536862e+33,B31-st,0,0,0,60375.431125121104,1430.390625,60375.42679257588
0,stocke,60376,3217991.ds.pazi,0,sfxc,451.3146052888756,1381.46484375,st,0,0,2.2867752957535026,0,445.20789333333335,456.5674666666667,3.3438117173614987,-31.83522387679143,0.0180050318433128,0.1724962838781083,2344,4022,42.41781753868123,7.278165289141526,9.582733883035148,0,0.3970714665153506,0.1520831393316762,1.9262446763468124e+31,1.6957016076426686e+33,B35-st,0,0,0,60376.32179919394,1430.390625,60376.31749559733
0,stocke,60376,3316630.ds.pazi,0,sfxc,456.48971000985074,1381.46484375,st,0,0,3.2702543839963707,0,450.45077333333336,461.81034666666665,4.302817320832091,-37.06440180858312,0.0376108304694077,0.3229361902085236,2460,3898,36.76072503513036,5.659485157096733,7.451512575065781,0,0.5044987740410971,0.1494128772343773,1.6693492264894667e+31,1.4695527529990562e+33,B36-st,0,0,0,60376.33166306482,1430.390625,60376.32735980113
0,stocke,60377,3150949.ds.pazi,0,sfxc,438.2472454411098,1381.46484375,st,0,0,3.693325911996407,0,428.60544,447.82933333333335,-4.973800823066153,-36.94908616241597,0.0086668247991849,0.0653419598040185,172,1748,117.60409333312468,12.628990564924733,16.627852073597246,0,-0.421505546499642,0.1282464306426745,5.340544889961541e+31,2.778076634820526e+33,B38-st,0,0,0,60377.31509493116,1430.390625,60377.31082508917
0,stocke,60377,3732605.ds.pazi,0,sfxc,444.184747938231,1381.46484375,st,0,0,3.1144618503152968,0,436.9066666666666,448.26624,-4.2595741079945775,-36.21593619424121,0.0453256375881001,0.3852014283403563,208,1624,25.973325947738537,4.037882708673621,5.316443624309675,0,0.696700986999278,0.1278695033995328,1.179480315983446e+31,1.038313923747822e+33,B39-st,0,0,0,60377.37326059496,1430.390625,60377.36899280064
0,stocke,60377,4371665.ds.pazi,0,sfxc,459.18461954841473,1381.46484375,st,0,0,1.2421137111332037,0,456.13056,463.5579733333333,1.5788849036446468,44.01137147063517,0.0206328208747615,0.6082389863542743,172,1872,20.76638304326513,6.231158445578183,8.20420130552514,0,0.2047617895768374,0.1634894890914555,9.43026706821744e+30,1.2696569646791488e+33,B40-st,0,0,0,60377.43716656739,1430.390625,60377.4329010056
0,stocke,60377,4588314.ds.pazi,0,sfxc,419.0604108631286,1381.46484375,st,0,0,2.2342603272997583,0,412.8768,421.6149333333333,2.951836074795671,49.06126279879224,0.0342823408117485,0.6336693524623409,158,1646,26.764798096078323,4.704701113610189,6.1944043560273805,0,2.13151469639845,0.5103221115947735,1.2154220287041917e+31,1.390940126843481e+33,B41-st,0,0,0,60377.45883144421,1430.390625,60377.454566635
0,stocke,60377,6264129.ds.pazi,0,sfxc,464.6537759433923,1381.46484375,st,0,0,1.3030129026767687,0,462.2472533333333,467.49013333333335,-1.4824579687452044,44.53358835847517,0.0353222049652419,1.124990683304975,1392,1916,12.483817635493333,4.834515619349116,6.365323511231206,0,0.3741134267022208,0.1579539074909222,5.66905339694219e+30,1.0812861245998744e+33,B42-st,0,0,0,60377.62641291368,1430.390625,60377.6221538713
0,stocke,60378,3133708.ds.pazi,0,sfxc,451.9598050874783,1381.46484375,st,0,0,12.7524461522496,0,433.4114133333333,468.80085333333335,16.925539386930637,-29.10191873961826,0.0433861775106787,0.069097110819941,2410,3942,210.69501538139352,13.119243040814103,17.273338789728292,0,-0.5995068088730807,0.115722128902221,9.567916862792864e+31,2.7036078736461675e+33,B44-st,0,0,0,60378.313370741314,1430.390625,60378.309136349606
0,stocke,60357,4385230.ds.pazi,0,sfxc,451.7159916180647,1381.46484375,st,0,0,3.133881083184939,0,447.39242666666667,457.0043733333333,-3.5213372976033,-22.66057034388888,0.0417350720354222,0.267144933773061,2392,3836,25.10078932370764,5.995876701913646,5.582197644281596,0,0.2561166475054113,0.165931811867256,1.1398573668436304e+31,1.1858756674093393e+33,B04-st,0,0,0,60357.43852301088,1430.390625,60357.43387571437
0,stocke,60375,4726520.ds.pazi,0,sfxc,451.0483489032259,1381.46484375,st,0,0,2.089346503345807,0,447.39242666666667,454.3829333333333,-2.739347287580122,26.102247413928467,0.00954252429635,0.0890676909741242,1288,1944,21.13069260436608,6.799877856035104,6.330727604396363,0,0.4064492427221116,0.1559411281972153,9.595704470076466e+30,1.3726765351404856e+33,B34-st,0,0,0,60375.47265206732,1430.390625,60375.468320837215
0,stocke,60378,4604753.ds.pazi,0,sfxc,454.4468058146098,1381.46484375,st,0,0,1.0871662496298005,0,453.29066666666665,455.6936533333333,-0.9139361321087768,38.998288001919285,0.0135184194275797,0.5798920567282008,2410,4081,12.915003751866688,5.250696123205549,9.776859994616569,0,0.3309293756845244,0.1496736628862052,5.864860255798479e+30,2.44065451429824e+33,B45-st,0,0,0,60378.46047526318,1430.390625,60378.45624624431
0,stocke,60379,2275323.ds.pazi,0,sfxc,452.1572371180022,1381.46484375,st,0,0,1.3766040628095624,0,447.1739733333333,456.13056,3.6211439303156334,19.988264189011336,0.0091122725394652,0.0495155230858393,2926,3914,31.372511175906784,4.501132606503917,8.381163616858885,0,0.6722743584831092,0.1696678168997303,1.4246638828391763e+31,1.590632610234527e+33,B56-st,0,0,0,60380.22753235888,1430.390625,60380.223370109976
0,stocke,60379,2555746.ds.pazi,0,sfxc,450.2092903252675,1381.46484375,st,0,0,1.8125073500130704,0,448.26624,451.7614933333333,-1.3858218539253522,36.90225056860277,0.0188279440118925,0.4931475504159432,2308,3906,14.749989036696332,6.553652635522088,8.62881051379196,0,0.4328401867296226,0.1008720129630448,6.69814938786063e+30,1.9163559115964785e+33,B49-st,0,0,0,60379.25557460732,1430.390625,60379.25137502671
0,stocke,60379,2602165.ds.pazi,0,sfxc,459.3128636582455,1381.46484375,st,0,0,1.7308414237540624,0,456.13056,462.2472533333333,2.170810640021664,34.85880008489998,0.0232420635303729,0.373243193384836,64,1726,23.602462719780544,4.811310770406,6.334771045962293,0,0.3371004341058388,0.1212418816857631,1.0718165337288322e+31,1.7522809716287324e+33,B50-st,0,0,0,60379.26021658155,1430.390625,60379.25601717966
