burst_name,DM,MJD_at_peak,peak_positions_ms,peak_flux,fluence_Jyms,iso_E,event_duration_ms,1D_Gaussian_fits,acf_fits,spectral_extent_MHz,mask,bad_fit?,special?,integrated_s/n
burst_60346.492562754625s1p3t105.422,527.7,60346.49256278858,"[52.928, 61.55199999999999]",3.815372621602571,19.830658008456595,,15.872000000000009,"[array([15.43367484, 53.23817381,  1.33095611,  0.24454064]), array([11.79946369, 61.64321035,  1.33142634,  1.20272004])]",,304.0,[106. 111. 112.  81.  80.  79.  78.  76.  75.  77.  98.  99.   0.],False,True,"[-6.51174024e-01  2.30571080e+00  1.42962642e-01  1.24900520e+00
  6.66003374e-01 -3.50784610e-02  2.02326254e+00  2.66286013e-01
 -1.66137035e+00  1.87285533e+00  2.67603735e-01  6.13696841e-01
 -4.39664462e-01  8.56769015e-01  3.55352420e+00  2.07842627e+00
 -5.10299834e-01  1.00426260e+00  2.03473987e+00  7.54462728e-01
 -2.96708916e-01 -4.35482336e-01  2.01723285e+00  2.68238173e-01
  5.58808736e-01  2.15853633e+00 -4.72551190e-01  1.07204271e+00
  1.05499052e-01  5.45144103e-01 -1.72212876e-01  5.88261858e-01
  1.89108365e+00  3.03660150e-01  1.71333639e+00  1.95056934e-01
 -3.79273934e-01 -4.28902564e-01  1.78601794e+00  2.08883492e+00
  2.23599109e-01  1.95683738e+00  2.23195147e+00  3.74338419e-01
  2.00207472e+00  1.10188560e+00  5.75591456e-01  2.08122182e+00
  4.64975477e-02  1.94878109e+00  3.72246311e-01  2.28210983e+00
  1.03252704e-01  2.91310474e+00  3.68399061e+00  1.16984229e+00
  2.93064469e+00  1.11857373e+00  3.83768490e+00  2.58898060e+00
  2.67966950e+00  3.51075365e+00  3.07087446e+00  4.57157339e+00
  3.87869893e+00  5.19833156e+00  4.30361383e+00  2.32688961e+00
  3.57605255e+00  3.34829007e+00  4.88087945e+00  4.56157423e+00
  4.76958282e+00  2.93062573e+00  4.56345723e+00  4.64394594e+00
  5.50127990e+00  6.21243053e+00  3.77397561e+00  6.61822437e+00
  6.64616646e+00  7.98180461e+00  5.76687882e+00  8.22119866e+00
  7.89834503e+00  6.81392582e+00  7.66065989e+00  7.23597674e+00
  6.69171424e+00  7.97148367e+00  7.90567719e+00  8.62371425e+00
  7.77957554e+00  7.94161455e+00  1.03350578e+01  9.92202057e+00
  9.97538713e+00  9.21937117e+00  9.56284593e+00  1.05892284e+01
  8.99858474e+00  1.04034736e+01  1.23594491e+01  1.09290194e+01
  9.82016328e+00  9.54431950e+00  1.08546439e+01  1.08351555e+01
  1.24133889e+01  1.16499500e+01  1.12458297e+01  9.66855443e+00
  1.07370325e+01  1.34820160e+01  1.27948534e+01  1.27696801e+01
  1.40360615e+01  1.32735163e+01  1.31840097e+01  1.44732162e+01
  1.17209490e+01  1.33876143e+01  1.14347811e+01  1.19462678e+01
  1.64611868e+01  1.24405495e+01  1.25165877e+01  1.53708602e+01
  1.40385487e+01  1.44394052e+01  1.26116530e+01  1.31725684e+01
  1.33551555e+01  1.37300672e+01  1.52776374e+01  1.46029635e+01
  1.50681213e+01  1.42769310e+01  1.45147646e+01  1.44728406e+01
  1.59268035e+01  1.52445871e+01  1.50622548e+01  1.56152517e+01
  1.51335920e+01  1.40379519e+01  1.63807739e+01  1.52386198e+01
  1.64466181e+01  1.52153169e+01  1.47544217e+01  1.73298564e+01
  1.70870779e+01  1.70603679e+01  1.60020270e+01  1.67688694e+01
  1.57548628e+01  1.61926750e+01  1.55982182e+01  1.70501279e+01
  1.40079211e+01  1.59943794e+01  1.69565530e+01  1.65323174e+01
  1.63613886e+01  1.64431426e+01  1.66959131e+01  1.59937231e+01
  1.46808985e+01  1.95347078e+01  1.68513488e+01  1.69956046e+01
  1.74965700e+01  1.45967463e+01  1.83009396e+01  1.55454267e+01
  1.67511705e+01  1.89443708e+01  1.46531758e+01  1.54519699e+01
  1.76156914e+01  1.81138631e+01  1.83672473e+01  1.61920435e+01
  1.52968513e+01  1.66082094e+01  1.56248415e+01  1.66964912e+01
  1.64224197e+01  1.48988175e+01  1.58125148e+01  1.41133982e+01
  1.46601755e+01  1.17439178e+01  1.34620757e+01  1.36257015e+01
  1.51950246e+01  1.21052363e+01  1.44692123e+01  1.30509512e+01
  1.38076578e+01  1.52589036e+01  1.36337780e+01  1.41919273e+01
  1.32997925e+01  1.23647877e+01  1.34256400e+01  1.31271352e+01
  1.14190934e+01  1.49168898e+01  1.23955291e+01  1.42010133e+01
  1.33854929e+01  1.41900131e+01  1.45427937e+01  1.23471811e+01
  1.38362175e+01  1.10950623e+01  1.31350938e+01  1.26853970e+01
  1.13345732e+01  1.12848194e+01  1.07137905e+01  1.23401786e+01
  1.17545502e+01  1.24239756e+01  1.35326792e+01  1.07198115e+01
  1.18161683e+01  1.19796084e+01  1.11233558e+01  1.09200647e+01
  1.06932132e+01  1.14881982e+01  1.07658282e+01  1.10853187e+01
  1.22587073e+01  1.11007458e+01  1.28912015e+01  1.19200799e+01
  1.13880821e+01  1.19909526e+01  1.30908707e+01  1.28482312e+01
  1.19758654e+01  1.11859637e+01  9.25391650e+00  1.15847655e+01
  1.02230392e+01  9.11774969e+00  1.13884295e+01  8.38857882e+00
  1.28610147e+01  1.17065037e+01  1.16204199e+01  8.60755975e+00
  1.05559002e+01  9.43898732e+00  8.99176728e+00  1.10993151e+01
  9.87499074e+00  1.22873602e+01  9.91507817e+00  1.04826862e+01
  1.07588889e+01  8.00467543e+00  1.19835900e+01  1.07802367e+01
  8.72043072e+00  1.13851527e+01  1.02848634e+01  1.27297426e+01
  8.09967581e+00  8.64798387e+00  8.29695922e+00  8.51756944e+00
  8.12651537e+00  8.90728359e+00  1.05911861e+01  8.83303646e+00
  8.97622656e+00  7.70713191e+00  8.39939046e+00  1.01783634e+01
  8.83120237e+00  1.00017555e+01  7.23142021e+00  9.23662203e+00
  8.64670244e+00  9.03940175e+00  8.35764232e+00  9.46112841e+00
  1.05461354e+01  1.00727324e+01  8.87282337e+00  7.16060133e+00
  6.39907714e+00  7.51335363e+00  8.80892924e+00  7.54751449e+00
  7.86482713e+00  8.49217065e+00  7.52067627e+00  9.46135526e+00
  5.71284021e+00  8.96090593e+00  9.37955964e+00  6.74866008e+00
  7.23302969e+00  6.70182484e+00  5.47723918e+00  7.38419296e+00
  5.71013589e+00  5.51707682e+00  7.58155524e+00  6.29254466e+00
  6.36531094e+00  6.30663990e+00  4.82343107e+00  5.00666832e+00
  6.71690314e+00  6.01452901e+00  6.35186095e+00  2.95167802e+00
  5.67702996e+00  2.60516887e+00  5.38448491e+00  4.97027551e+00
  6.93551808e+00  4.79981112e+00  4.88503243e+00  3.62202909e+00
  5.07316494e+00  5.31513010e+00  5.32793874e+00  4.60570060e+00
  4.13694901e+00  3.51085325e+00  4.54686590e+00  4.71302888e+00
  4.12178240e+00  2.50140096e+00  2.79583866e+00  3.50841294e+00
  4.02074618e+00  4.23504528e+00  3.44190081e+00  4.22658442e+00
  4.98179166e+00  3.72677817e+00  2.02948964e+00  3.95933671e+00
  4.32653580e+00  4.65560146e+00  5.14574507e+00  3.92450519e+00
  2.31391435e+00  3.17344117e+00  3.99267098e+00  4.77647036e+00
  2.10491299e+00  2.42586282e+00  2.67581609e-01  2.41511979e+00
  2.50600769e+00  1.66444219e+00  2.30500195e+00  2.99061565e+00
  2.23158283e+00  2.35373679e+00  3.14679732e+00  3.43121133e+00
  3.39247370e+00  3.47046158e+00  2.54833975e+00  1.81531218e+00
  2.25965982e+00  3.66614351e-01  1.86251695e+00  7.68639952e-01
  2.04765215e+00  1.03441208e+00  1.21682438e-01  1.79512398e+00
  2.67105659e+00 -3.09682651e-01 -1.11107668e-01  1.94178287e+00
  1.23235504e+00  1.15299883e+00  3.08481831e+00  2.07552055e+00
  1.44078584e+00  3.75666444e+00 -8.77373512e-02  3.96704446e-01
  1.41806335e+00  2.53857276e+00  2.14939893e+00  1.27739190e+00
  1.73957190e+00  2.88601261e+00  2.14921316e+00  1.09173042e+00
  1.98285126e+00  6.24298347e-01  4.50841141e-01  1.04734915e+00
  2.55858244e+00  1.96711516e+00  2.37326378e+00  2.63834082e+00
  3.44874737e+00  1.76932559e+00  1.16101433e+00  1.26985044e+00
 -5.79689604e-01  2.50516569e+00  9.52320018e-01  1.72386764e+00
  1.61275046e+00  1.89501961e+00  1.18038484e+00  4.02823584e+00
  2.24049954e+00  1.41380064e+00  9.19403358e-01  9.13535507e-01
  1.94504494e+00  7.70572726e-01  5.78660123e-01  1.20645640e+00
  7.24921415e-01  1.72207141e+00  1.51843322e+00  2.25749181e+00
 -1.28102916e-01 -2.34560576e-01 -2.76909010e-01 -1.19609358e-01
  1.96747976e-01  8.42260554e-01  1.42646172e+00  1.26312056e+00
  6.11681225e-01  1.48338662e+00  2.30221039e+00  8.41937361e-01
  1.02229034e-02 -2.51157607e-01  1.55225049e+00  1.78473486e+00
  1.72275655e+00  1.74185018e-01  5.10712647e-01  2.68541543e+00
 -1.07001262e+00  2.79071046e-01  2.59652784e+00 -3.52910081e-01
 -3.94848500e-01  1.65772962e+00 -1.20435345e+00  1.01824755e+00
  2.43068029e+00  7.57806255e-01  2.05288972e+00  9.03324144e-01
  1.12869410e+00  2.66369016e+00  2.55299836e+00  4.67346420e-01
  1.86209906e+00  2.03023057e+00 -1.77149352e-01  6.50598425e-01
  9.59751912e-01  4.41244225e-01  1.47836833e+00  8.28251031e-01
  1.46391790e+00  1.35831909e+00  2.09716463e+00 -7.15975576e-01
  4.60115963e-01  1.17990594e+00 -9.97958788e-02  1.07626114e+00
 -3.24040094e-01  1.11596503e+00  1.88664186e+00 -2.27365370e-01
  5.77325106e-01  1.11968593e+00  9.22188442e-01  5.66617945e-01
 -3.10530452e-01  5.69701893e-01  2.49646208e+00  3.58330253e-01
  1.63408262e+00  6.26458691e-01  1.19668841e+00  3.30955300e-01
  5.94216015e-01  1.48653994e+00  2.54208557e+00  2.91088260e-01
  3.92412766e-01  1.83874330e+00  1.54397236e+00  6.96523447e-01
  4.63305232e-01  1.40360298e+00  1.22896568e+00  1.22217996e+00
  1.11259261e+00 -2.15805253e+00  1.25468734e+00  1.06216359e+00
  9.85210345e-01 -4.13021471e-02  8.73615404e-01  1.04231568e+00
  8.01693702e-01  3.82906892e-02  2.51691078e-01  9.74340087e-01
  3.38423565e-01  2.38848068e-01  7.39483513e-01  1.22631110e+00
  1.60572898e+00  6.39077832e-01  3.86218604e-01  1.55695753e+00
  1.94724312e+00  3.53210935e-01  3.64960869e-01  2.48166018e+00
  1.28437102e+00  7.67754686e-01  6.57109187e-01 -1.85670913e-01
  1.84603164e+00  2.78546591e+00  7.47071096e-03  2.96086192e+00
  2.39403904e+00  1.60698525e+00  1.68688791e+00  1.03283801e+00
  2.06074314e+00  2.23928216e+00 -2.13443085e-01  1.89798078e+00
  4.38502372e-01  2.28764437e+00  1.14973356e+00 -6.20674675e-02
  9.74752262e-01  3.85928948e+00  2.04366983e+00  1.79867257e+00
  1.52259234e+00  1.22366048e+00  1.73486027e+00  2.06397304e+00
  2.09919280e+00  2.67205215e+00  2.71507452e+00  1.08785109e+00
  1.96152198e+00  2.12702558e+00  2.78945551e+00  4.57438834e+00
  4.31776936e-01  2.92747252e+00  1.43006274e+00  3.19098879e+00
  4.62471086e+00  1.65184135e+00  5.95864976e-01  4.51663374e+00
  2.55414859e+00  3.35468624e+00  2.76905755e+00  2.47357040e+00
  3.89268644e+00  3.60763229e+00  3.79369334e+00  3.20441063e+00
  5.35602978e+00  4.29111860e+00  4.00032101e+00  6.22678264e+00
  3.92908019e+00  5.78078812e+00  4.81509215e+00  4.45152572e+00
  3.61029296e+00  4.49496590e+00  6.20298170e+00  4.32123687e+00
  6.36132181e+00  4.68925986e+00  7.26331846e+00  4.93798903e+00
  5.02192716e+00  6.37851827e+00  7.05042008e+00  6.34335873e+00
  6.07912999e+00  7.49760694e+00  5.30742594e+00  8.24070485e+00
  6.38246016e+00  8.22344530e+00  7.91410724e+00  7.79087945e+00
  6.38986187e+00  6.92406973e+00  7.55316928e+00  4.90347182e+00
  9.63196828e+00  7.01524278e+00  8.88007519e+00  6.76447985e+00
  8.69433849e+00  9.15599150e+00  7.83807712e+00  6.46219793e+00
  9.90756830e+00  8.52609311e+00  9.65554605e+00  7.55827216e+00
  9.43074423e+00  1.01342468e+01  9.52644055e+00  9.72931280e+00
  1.20640016e+01  1.13012662e+01  1.12449693e+01  1.27426819e+01
  1.08893158e+01  1.09358349e+01  9.28066254e+00  9.75072919e+00
  1.18721825e+01  1.22083851e+01  1.33344488e+01  1.17078072e+01
  1.12707455e+01  9.07928635e+00  1.09263251e+01  1.29083851e+01
  1.09611153e+01  1.09335347e+01  1.22392737e+01  1.50233725e+01
  1.28024886e+01  1.39270859e+01  1.18531175e+01  1.38981525e+01
  1.39104950e+01  1.31867071e+01  1.40499321e+01  1.45378789e+01
  1.26873882e+01  1.35164450e+01  1.18968326e+01  1.21276766e+01
  1.23040958e+01  1.47779367e+01  1.20494597e+01  1.22949098e+01
  1.30629239e+01  1.32016244e+01  1.20638604e+01  1.44928680e+01
  1.23456499e+01  1.33428689e+01  1.37683628e+01  1.30909446e+01
  1.16735798e+01  1.32097304e+01  1.31912610e+01  1.13526380e+01
  1.17500338e+01  1.08806839e+01  1.23957158e+01  1.15875355e+01
  1.43613310e+01  1.32278884e+01  1.23627976e+01  1.43812271e+01
  1.11991490e+01  1.25949198e+01  1.28331359e+01  1.21116226e+01
  1.10223567e+01  1.43202546e+01  1.19292243e+01  1.39933628e+01
  1.22717131e+01  1.34671752e+01  1.33249052e+01  1.41590263e+01
  1.28854805e+01  1.25821264e+01  1.15997915e+01  1.23594062e+01
  1.16965182e+01  1.21340638e+01  1.16832834e+01  1.40508273e+01
  1.29696777e+01  1.22188803e+01  1.12759552e+01  1.28603837e+01
  1.19518916e+01  1.26365206e+01  1.34338475e+01  1.38403326e+01
  1.31265781e+01  1.39634885e+01  1.33017174e+01  1.35320570e+01
  1.39719487e+01  1.51951186e+01  1.29878564e+01  1.23710487e+01
  1.44486264e+01  1.17149873e+01  1.48904672e+01  1.20076077e+01
  1.49902951e+01  1.35186564e+01  1.31430111e+01  1.54058709e+01
  1.41262261e+01  1.32821997e+01  1.25392812e+01  1.22714696e+01
  1.37393034e+01  1.39637669e+01  1.20879925e+01  1.30538071e+01
  1.23595176e+01  1.25057176e+01  1.10141002e+01  1.20571699e+01
  9.72708563e+00  1.22921036e+01  1.22700398e+01  1.00163961e+01
  1.15711904e+01  1.07780932e+01  1.09380287e+01  1.16898582e+01
  9.89569774e+00  9.26919870e+00  1.00718144e+01  1.00275000e+01
  9.26804508e+00  8.57587503e+00  9.42952185e+00  9.44686289e+00
  6.37690713e+00  8.63738314e+00  1.01449287e+01  5.51564828e+00
  1.00227792e+01  7.19582494e+00  8.59113281e+00  8.98559372e+00
  8.01919266e+00  8.76531738e+00  6.93626487e+00  9.41364864e+00
  6.99991322e+00  7.37512285e+00  8.08320947e+00  7.54233842e+00
  8.42632690e+00  7.38266198e+00  9.03890222e+00  7.41818632e+00
  7.02223293e+00  5.38470755e+00  5.90918557e+00  5.10821715e+00
  6.95664718e+00  6.11624212e+00  7.23382420e+00  7.66033873e+00
  5.59939914e+00  6.84406133e+00  5.56989609e+00  7.59928035e+00
  8.04951246e+00  5.33681535e+00  5.51345178e+00  5.88755973e+00
  5.32554195e+00  5.98626157e+00  7.79570957e+00  7.24150329e+00
  6.15504336e+00  5.52182734e+00  6.19186616e+00  5.56574165e+00
  4.94845828e+00  3.15189285e+00  4.54071118e+00  5.95910108e+00
  5.69141438e+00  6.42723010e+00  5.06514993e+00  5.58594081e+00
  5.70746258e+00  6.65808319e+00  7.49626177e+00  7.18265201e+00
  4.56928934e+00  5.29596503e+00  6.40539805e+00  5.41531709e+00
  7.46933489e+00  6.62281180e+00  3.68770806e+00  4.79795326e+00
  5.71870417e+00  6.70909854e+00  4.60205959e+00  5.84242973e+00
  5.17213099e+00  4.51255480e+00  6.31471411e+00  6.42576586e+00
  8.46600943e+00  5.75072629e+00  6.32119174e+00  5.15288228e+00
  5.01416704e+00  5.45213227e+00  5.45434911e+00  7.11747371e+00
  7.47677622e+00  8.58484917e+00  7.48252950e+00  6.32538728e+00
  8.09604052e+00  6.57713465e+00  6.53057279e+00  4.60878708e+00
  6.85240079e+00  8.91740385e+00  6.78955693e+00  7.17057318e+00
  7.66917075e+00  7.18184514e+00  7.18492507e+00  3.94632081e+00
  5.73644242e+00  8.08805439e+00  5.68343434e+00  5.24259714e+00
  5.43294912e+00  7.03063941e+00  4.91783925e+00  5.04721205e+00
  6.06826595e+00  5.16482684e+00  4.37241147e+00  4.93725160e+00
  4.60495224e+00  5.82352435e+00  6.60158607e+00  5.80642231e+00
  5.28449689e+00  6.75193971e+00  6.65342311e+00  4.16006623e+00
  5.83034521e+00  3.92395639e+00  5.27571983e+00  5.38507480e+00
  5.20952356e+00  5.40587095e+00  3.36737007e+00  6.86236192e+00
  5.72545001e+00  5.14683507e+00  4.13681108e+00  4.64749190e+00
  4.31314675e+00  4.30621997e+00  2.90291917e+00  4.15237428e+00
  3.51814520e+00  4.14184409e+00  2.37376529e+00  4.11327272e+00
  3.78024717e+00  2.53235037e+00  2.83357537e+00  9.22207029e-01
  2.67652999e+00  2.89996000e+00  4.85073093e+00  1.79103639e+00
  5.35704177e+00  5.47828499e+00  2.54043540e+00  2.55380599e+00
  7.82529622e-01  2.38806707e+00  1.96137927e+00  2.10005621e+00
  1.70565078e+00  1.08277919e+00  6.76266492e-01  2.22939986e+00
  4.26641609e-01  1.01182476e+00  1.03268816e+00  1.81521379e+00
  3.11827632e+00  1.07619850e+00  4.88374179e-01  5.84451251e-01
  3.14250058e+00  1.19369132e+00 -6.67068503e-01  1.86367409e+00
  8.58039426e-01  2.41317180e-01  1.03720991e+00  1.99397951e+00
 -4.76656357e-01  3.40089501e+00  2.13278380e+00  1.41858982e+00
  2.22508079e+00  9.85387620e-01  2.20737800e-01 -2.07089499e-01
 -5.47937711e-01  4.25170162e-01  1.92352510e+00  1.22359064e+00
 -9.16129910e-01  7.78228973e-01  2.85459457e-01  2.58542205e+00
  1.28506412e+00  1.89369071e+00 -5.98186607e-01  1.13783549e-01
 -3.66662369e-01  3.40630379e-01  4.97511234e-02  6.14726356e-01
  5.43831019e-01  1.20695671e+00 -6.35319072e-01 -1.51488405e+00
  2.52357172e+00 -8.49397635e-01  1.64348324e+00 -4.23008432e-01
  1.17578141e+00  1.12324548e+00 -3.48384944e-01  4.31528509e-02
  7.51239019e-01  8.60340276e-01 -3.35372309e-01  7.87124866e-01
  4.96709142e-01 -8.37980279e-01  1.14053153e+00  1.32932553e-01
  5.23979859e-01 -1.40600585e+00 -5.07953955e-01  9.10990366e-01
 -4.26821594e-01 -1.47402012e+00  3.70219646e-01  4.59992666e-01]"
