,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
0,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52700_cor_O8.fil,527.0,6.4e-05,0.125,10.733525410578492,28877
1,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52702_cor_O8.fil,527.02,6.4e-05,0.125,10.556005137995042,28877
2,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52704_cor_O8.fil,527.04,6.4e-05,0.125,10.455258898740755,28877
3,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52706_cor_O8.fil,527.06,6.4e-05,0.125,10.965144726093516,28877
4,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52708_cor_O8.fil,527.08,6.4e-05,0.125,10.718531660772175,28877
5,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52710_cor_O8.fil,527.1,6.4e-05,0.125,10.597739368387469,28877
6,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52712_cor_O8.fil,527.12,6.4e-05,0.125,10.907427294697944,28878
7,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52714_cor_O8.fil,527.14,6.4e-05,0.125,11.028038689553345,28878
8,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52716_cor_O8.fil,527.16,6.4e-05,0.125,11.103102427653257,28878
9,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52718_cor_O8.fil,527.18,6.4e-05,0.125,11.1773413719362,28878
10,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52720_cor_O8.fil,527.2,6.4e-05,0.125,11.06100118897178,28878
11,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52722_cor_O8.fil,527.22,6.4e-05,0.125,10.920288024695978,28877
12,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52724_cor_O8.fil,527.24,6.4e-05,0.125,11.47827702801384,28877
13,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52726_cor_O8.fil,527.26,6.4e-05,0.125,11.084570392211234,28877
14,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52728_cor_O8.fil,527.28,6.4e-05,0.125,10.675838094005082,28877
15,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52730_cor_O8.fil,527.3,6.4e-05,0.125,10.754265679247606,28877
16,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52732_cor_O8.fil,527.32,6.4e-05,0.125,10.96174820930562,28877
17,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52734_cor_O8.fil,527.34,6.4e-05,0.125,11.035244149571458,28877
18,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52736_cor_O8.fil,527.36,6.4e-05,0.125,11.33958421726514,28877
19,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52738_cor_O8.fil,527.38,6.4e-05,0.125,11.497893701314691,28877
20,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52740_cor_O8.fil,527.4,6.4e-05,0.125,11.35422532222497,28877
21,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52742_cor_O8.fil,527.42,6.4e-05,0.125,11.542604005118822,28877
22,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52744_cor_O8.fil,527.44,6.4e-05,0.125,11.70058715548911,28876
23,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52746_cor_O8.fil,527.46,6.4e-05,0.125,12.969116144276915,28876
24,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52748_cor_O8.fil,527.48,6.4e-05,0.125,12.5529995035468,28876
25,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52750_cor_O8.fil,527.5,6.4e-05,0.125,11.930455690954156,28876
26,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52752_cor_O8.fil,527.52,6.4e-05,0.125,12.108099206246727,28876
27,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52754_cor_O8.fil,527.54,6.4e-05,0.125,12.52791637469415,28876
28,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52756_cor_O8.fil,527.56,6.4e-05,0.125,12.708134958698269,28876
29,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52758_cor_O8.fil,527.58,6.4e-05,0.125,12.787758830247764,28876
30,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52760_cor_O8.fil,527.6,6.4e-05,0.125,12.607923102759376,28876
31,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52762_cor_O8.fil,527.62,6.4e-05,0.125,12.668564616471071,28876
32,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52764_cor_O8.fil,527.64,6.4e-05,0.125,13.084738882251894,28876
33,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52766_cor_O8.fil,527.66,6.4e-05,0.125,12.351410057266325,28876
34,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52768_cor_O8.fil,527.68,6.4e-05,0.125,12.46652014905144,28876
35,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52770_cor_O8.fil,527.7,6.4e-05,0.125,12.33764494687806,28876
36,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52772_cor_O8.fil,527.72,6.4e-05,0.125,12.957398563794706,28875
37,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52774_cor_O8.fil,527.74,6.4e-05,0.125,12.96097493009248,28875
38,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52776_cor_O8.fil,527.76,6.4e-05,0.125,13.39862435677339,28875
39,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52778_cor_O8.fil,527.78,6.4e-05,0.125,12.523186660151175,28876
40,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52780_cor_O8.fil,527.8,6.4e-05,0.125,13.216684206118426,28875
41,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52782_cor_O8.fil,527.82,6.4e-05,0.125,13.524567557207511,28875
42,/data1/omar/sfxc/frb240114a/p47024_8_o8_60380.27610/dm_opt/p47024_8_64us_500KHz_StokesI_DM52784_cor_O8.fil,527.84,6.4e-05,0.125,12.96145686657554,28875
