,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
31,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52701_cor_O8.fil,527.01,6.4e-05,0.125,69.76939483370657,24193
32,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52702_cor_O8.fil,527.02,6.4e-05,0.125,69.0457109512245,24193
33,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52703_cor_O8.fil,527.03,6.4e-05,0.125,69.48763370340525,24193
34,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52704_cor_O8.fil,527.04,6.4e-05,0.125,68.8407095560375,24193
35,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52705_cor_O8.fil,527.05,6.4e-05,0.125,69.3704867271747,24193
36,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52706_cor_O8.fil,527.06,6.4e-05,0.125,69.57015135016303,24193
37,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52707_cor_O8.fil,527.07,6.4e-05,0.125,69.66347892132644,24193
38,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52708_cor_O8.fil,527.08,6.4e-05,0.125,70.06409216994152,24193
39,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52709_cor_O8.fil,527.09,6.4e-05,0.125,69.51524181937354,24193
40,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52710_cor_O8.fil,527.1,6.4e-05,0.125,69.35771531728699,24193
41,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52711_cor_O8.fil,527.11,6.4e-05,0.125,68.31902242100004,24193
42,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52712_cor_O8.fil,527.12,6.4e-05,0.125,68.34799708935465,24192
43,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52713_cor_O8.fil,527.13,6.4e-05,0.125,68.57244325209362,24192
44,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52714_cor_O8.fil,527.14,6.4e-05,0.125,68.37553447693003,24192
45,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52715_cor_O8.fil,527.15,6.4e-05,0.125,68.51944518784384,24192
