,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
107,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52777_cor_O8.fil,527.77,6.4e-05,0.125,70.69626379679973,24190
108,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52778_cor_O8.fil,527.78,6.4e-05,0.125,70.18520217486805,24190
109,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52779_cor_O8.fil,527.79,6.4e-05,0.125,70.66515451104954,24189
110,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52780_cor_O8.fil,527.8,6.4e-05,0.125,71.12312664347277,24189
111,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52781_cor_O8.fil,527.81,6.4e-05,0.125,70.7323833433293,24189
112,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52782_cor_O8.fil,527.82,6.4e-05,0.125,71.42965952752925,24189
113,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52783_cor_O8.fil,527.83,6.4e-05,0.125,70.98369477381486,24189
114,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52784_cor_O8.fil,527.84,6.4e-05,0.125,71.46612339653855,24189
115,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52785_cor_O8.fil,527.85,6.4e-05,0.125,71.97408475154002,24189
116,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52786_cor_O8.fil,527.86,6.4e-05,0.125,72.47246960406603,24189
117,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52787_cor_O8.fil,527.87,6.4e-05,0.125,72.46650838544367,24189
118,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52788_cor_O8.fil,527.88,6.4e-05,0.125,72.5436164088212,24189
119,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52789_cor_O8.fil,527.89,6.4e-05,0.125,73.21787091347633,24189
120,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52790_cor_O8.fil,527.9,6.4e-05,0.125,73.58863786528326,24189
121,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52791_cor_O8.fil,527.91,6.4e-05,0.125,72.82519279751949,24189
122,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52792_cor_O8.fil,527.92,6.4e-05,0.125,72.60001970910452,24189
123,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52793_cor_O8.fil,527.93,6.4e-05,0.125,73.55109064747583,24189
124,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52794_cor_O8.fil,527.94,6.4e-05,0.125,72.97975328126765,24189
125,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52795_cor_O8.fil,527.95,6.4e-05,0.125,72.75695597647038,24189
